cell_id,bs_lat,bs_lon,plmn,name,bs_is_5g,bs_has_dss,bs_band,bs_sector,bs_band_num,bs_sector_num,bs_bands_all,source_file,dem_alt_m,dem_file
204816672,43.0938972,12.3997444,22201,B1 S2 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816673,43.0938972,12.3997444,22201,B1 S3 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816681,43.0938972,12.3997444,22201,B3 S1 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816682,43.0938972,12.3997444,22201,B3 S2 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816683,43.0938972,12.3997444,22201,B3 S3 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816701,43.0938972,12.3997444,22201,B20 S1 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204816703,43.0938972,12.3997444,22201,B20 S3 5G Perugia Raccordo Autostradale Perugia-A1,1,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,390.0663146972656,w47575_s10.tif
204817429,43.0981463,12.3934187,22201,B7 S1 5G Perugia Via Romana,1,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,400.9656982421875,w47575_s10.tif
204817449,43.0981463,12.3934187,22201,B3 S1 5G Perugia Via Romana,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,400.9656982421875,w47575_s10.tif
204817450,43.0981463,12.3934187,22201,B3 S2 5G Perugia Via Romana,1,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,400.9656982421875,w47575_s10.tif
204817695,43.1151227,12.3987147,22201,B1 S1 Perugia Via Cialdini,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,446.6129150390625,w47575_s10.tif
204817696,43.1151227,12.3987147,22201,B1 S2 Perugia Via Cialdini,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,446.6129150390625,w47575_s10.tif
204817705,43.1151227,12.3987147,22201,B3 S1 Perugia Via Cialdini,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,446.6129150390625,w47575_s10.tif
204817706,43.1151227,12.3987147,22201,B3 S2 Perugia Via Cialdini,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,446.6129150390625,w47575_s10.tif
204817725,43.1151227,12.3987147,22201,B20 S1 Perugia Via Cialdini,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,446.6129150390625,w47575_s10.tif
204817961,43.0807438,12.3502513,22201,B3 S1 Sant'Andrea delle Fratte,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,269.17059326171875,w47575_s10.tif
204817962,43.0807438,12.3502513,22201,B3 S2 Sant'Andrea delle Fratte,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,269.17059326171875,w47575_s10.tif
204818473,43.0173777,12.3610203,22201,B3 S1 DSS Sant'Enea,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818474,43.0173777,12.3610203,22201,B3 S2 DSS Sant'Enea,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818475,43.0173777,12.3610203,22201,B3 S3 DSS Sant'Enea,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818476,43.0173777,12.3610203,22201,B3 S4 DSS Sant'Enea,0,1,B3,S4,3.0,4.0,B3,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818493,43.0173777,12.3610203,22201,B20 S1 DSS Sant'Enea,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818494,43.0173777,12.3610203,22201,B20 S2 DSS Sant'Enea,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818495,43.0173777,12.3610203,22201,B20 S3 DSS Sant'Enea,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204818496,43.0173777,12.3610203,22201,B20 S4 DSS Sant'Enea,0,1,B20,S4,20.0,4.0,B20,tim_lteitaly.clf,279.7952880859375,w47575_s10.tif
204841514,43.0917163,12.3323425,22201,B3 S2 Perugia Strada San Sisto Lacugnano,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,283.2005920410156,w47575_s10.tif
204851497,43.0265502,12.4383686,22201,B3 S1 Torgiano Telecom,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204851498,43.0265502,12.4383686,22201,B3 S2 Torgiano Telecom,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204851499,43.0265502,12.4383686,22201,B3 S3 Torgiano Telecom,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204851517,43.0265502,12.4383686,22201,B20 S1 Torgiano Telecom,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204851518,43.0265502,12.4383686,22201,B20 S2 Torgiano Telecom,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204851519,43.0265502,12.4383686,22201,B20 S3 Torgiano Telecom,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,211.7593994140625,w47575_s10.tif
204852009,43.0583548,12.5461372,22201,B3 S1 Bastia Umbra ZI Via delle Industrie,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852010,43.0583548,12.5461372,22201,B3 S2 Bastia Umbra ZI Via delle Industrie,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852011,43.0583548,12.5461372,22201,B3 S3 Bastia Umbra ZI Via delle Industrie,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852029,43.0583548,12.5461372,22201,B20 S1 Bastia Umbra ZI Via delle Industrie,0,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852030,43.0583548,12.5461372,22201,B20 S2 Bastia Umbra ZI Via delle Industrie,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852031,43.0583548,12.5461372,22201,B20 S3 Bastia Umbra ZI Via delle Industrie,0,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204852032,43.0583548,12.5461372,22201,B20 S4 Bastia Umbra ZI Via delle Industrie,0,0,B20,S4,20.0,4.0,B20,tim_lteitaly.clf,196.87030029296875,w47575_s10.tif
204925738,42.9665686,12.6975904,22201,B3 S2 Foligno Telecom Via Ariosto,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204925739,42.9665686,12.6975904,22201,B3 S3 Foligno Telecom Via Ariosto,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204925740,42.9665686,12.6975904,22201,B3 S4 Foligno Telecom Via Ariosto,0,0,B3,S4,3.0,4.0,B3,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204926230,42.9552031,12.7035119,22201,B7 S2 DSS Foligno Telecom Via Mazzini,0,1,B7,S2,7.0,2.0,B7,tim_lteitaly.clf,232.7653045654297,w47580_s10.tif
204926231,42.9552031,12.7035119,22201,B7 S3 DSS Foligno Telecom Via Mazzini,0,1,B7,S3,7.0,3.0,B7,tim_lteitaly.clf,232.7653045654297,w47580_s10.tif
204926250,42.9552031,12.7035119,22201,B3 S2 DSS Foligno Telecom Via Mazzini,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,232.7653045654297,w47580_s10.tif
204926251,42.9552031,12.7035119,22201,B3 S3 DSS Foligno Telecom Via Mazzini,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,232.7653045654297,w47580_s10.tif
204926270,42.9552031,12.7035119,22201,B20 S2 DSS Foligno Telecom Via Mazzini,0,1,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,232.7653045654297,w47580_s10.tif
204927263,42.9359906,12.7246432,22201,B1 S1 DSS Foligno Acquedotto Str. della Collina,0,1,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927264,42.9359906,12.7246432,22201,B1 S2 DSS Foligno Acquedotto Str. della Collina,0,1,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927265,42.9359906,12.7246432,22201,B1 S3 DSS Foligno Acquedotto Str. della Collina,0,1,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927273,42.9359906,12.7246432,22201,B3 S1 DSS Foligno Acquedotto Str. della Collina,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927274,42.9359906,12.7246432,22201,B3 S2 DSS Foligno Acquedotto Str. della Collina,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927275,42.9359906,12.7246432,22201,B3 S3 DSS Foligno Acquedotto Str. della Collina,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927295,42.9359906,12.7246432,22201,B20 S3 DSS Foligno Acquedotto Str. della Collina,0,1,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,254.6082000732422,w47580_s10.tif
204927775,42.9505477,12.7212556,22201,B1 S1 Foligno Str. Vic. San Bartolomeo,0,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927776,42.9505477,12.7212556,22201,B1 S2 Foligno Str. Vic. San Bartolomeo,0,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927777,42.9505477,12.7212556,22201,B1 S3 Foligno Str. Vic. San Bartolomeo,0,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927785,42.9505477,12.7212556,22201,B3 S1 Foligno Str. Vic. San Bartolomeo,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927786,42.9505477,12.7212556,22201,B3 S2 Foligno Str. Vic. San Bartolomeo,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927787,42.9505477,12.7212556,22201,B3 S3 Foligno Str. Vic. San Bartolomeo,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204927806,42.9505477,12.7212556,22201,B20 S2 Foligno Str. Vic. San Bartolomeo,0,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,266.1980895996094,w47580_s10.tif
204928297,42.9602255,12.721889,22201,B3 S1 Foligno Via Vocabolo Colpernaco,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,270.4071960449219,w47580_s10.tif
204928298,42.9602255,12.721889,22201,B3 S2 Foligno Via Vocabolo Colpernaco,0,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,270.4071960449219,w47580_s10.tif
204928299,42.9602255,12.721889,22201,B3 S3 Foligno Via Vocabolo Colpernaco,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,270.4071960449219,w47580_s10.tif
204928811,42.9841228,12.7390026,22201,B3 S3 Foligno Scanzano,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,268.0541076660156,w47580_s10.tif
204929065,42.9093911,12.7304414,22201,B3 S1 Trevi Loc. Matigge Via Flamina,0,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,219.8585968017578,w47580_s10.tif
204929067,42.9093911,12.7304414,22201,B3 S3 Trevi Loc. Matigge Via Flamina,0,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,219.8585968017578,w47580_s10.tif
204947221,43.1106852,12.3890226,22201,B7 S1 5G Perugia Telecom Via Mazzini,1,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947222,43.1106852,12.3890226,22201,B7 S2 5G Perugia Telecom Via Mazzini,1,0,B7,S2,7.0,2.0,B7,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947223,43.1106852,12.3890226,22201,B7 S3 5G Perugia Telecom Via Mazzini,1,0,B7,S3,7.0,3.0,B7,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947231,43.1106852,12.3890226,22201,B1 S1 5G Perugia Telecom Via Mazzini,1,0,B1,S1,1.0,1.0,B1,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947232,43.1106852,12.3890226,22201,B1 S2 5G Perugia Telecom Via Mazzini,1,0,B1,S2,1.0,2.0,B1,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947233,43.1106852,12.3890226,22201,B1 S3 5G Perugia Telecom Via Mazzini,1,0,B1,S3,1.0,3.0,B1,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947241,43.1106852,12.3890226,22201,B3 S1 5G Perugia Telecom Via Mazzini,1,0,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947242,43.1106852,12.3890226,22201,B3 S2 5G Perugia Telecom Via Mazzini,1,0,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947243,43.1106852,12.3890226,22201,B3 S3 5G Perugia Telecom Via Mazzini,1,0,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947261,43.1106852,12.3890226,22201,B20 S1 5G Perugia Telecom Via Mazzini,1,0,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947262,43.1106852,12.3890226,22201,B20 S2 5G Perugia Telecom Via Mazzini,1,0,B20,S2,20.0,2.0,B20,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204947263,43.1106852,12.3890226,22201,B20 S3 5G Perugia Telecom Via Mazzini,1,0,B20,S3,20.0,3.0,B20,tim_lteitaly.clf,473.10211181640625,w47575_s10.tif
204991765,42.9665745,12.6975887,22201,B7 S1 Foligno,0,0,B7,S1,7.0,1.0,B7,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204991766,42.9665745,12.6975887,22201,B7 S2 Foligno,0,0,B7,S2,7.0,2.0,B7,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204991767,42.9665745,12.6975887,22201,B7 S3 Foligno,0,0,B7,S3,7.0,3.0,B7,tim_lteitaly.clf,234.57009887695312,w47580_s10.tif
204993065,43.0709503,12.5538615,22201,B3 S1 DSS Bastia Umbra Telecom Via della Repubblica,0,1,B3,S1,3.0,1.0,B3,tim_lteitaly.clf,203.37600708007812,w47575_s10.tif
204993066,43.0709503,12.5538615,22201,B3 S2 DSS Bastia Umbra Telecom Via della Repubblica,0,1,B3,S2,3.0,2.0,B3,tim_lteitaly.clf,203.37600708007812,w47575_s10.tif
204993067,43.0709503,12.5538615,22201,B3 S3 DSS Bastia Umbra Telecom Via della Repubblica,0,1,B3,S3,3.0,3.0,B3,tim_lteitaly.clf,203.37600708007812,w47575_s10.tif
204993068,43.0709503,12.5538615,22201,B3 S4 DSS Bastia Umbra Telecom Via della Repubblica,0,1,B3,S4,3.0,4.0,B3,tim_lteitaly.clf,203.37600708007812,w47575_s10.tif
204993085,43.0709503,12.5538615,22201,B20 S1 DSS Bastia Umbra Telecom Via della Repubblica,0,1,B20,S1,20.0,1.0,B20,tim_lteitaly.clf,203.37600708007812,w47575_s10.tif
